z_centrality,z_sentiment,composite_index
0.36363636363636365,0.4,0.4
0.0,0.2,0.2857142857142857
0.6,0.7777777777777778,0.6666666666666666
0.3333333333333333,0.3333333333333333,0.18181818181818182
0.125,0.4,0.375
0.16666666666666666,0.25,0.125
0.1111111111111111,0.46153846153846156,0.5714285714285714
0.2,0.42857142857142855,0.14285714285714285
0.0,0.1,0.125
0.0,0.2727272727272727,0.3333333333333333
0.25,0.45454545454545453,0.16666666666666666
0.375,0.46153846153846156,0.4
0.25,0.4444444444444444,0.16666666666666666
0.2222222222222222,0.5,0.42857142857142855
0.2222222222222222,0.2857142857142857,0.3333333333333333
0.09090909090909091,0.2857142857142857,0.0
0.0,0.1,0.0
0.0,0.47058823529411764,0.4444444444444444
0.0,0.23076923076923078,0.2857142857142857
0.1111111111111111,0.23076923076923078,0.25
0.4,0.2727272727272727,0.0
0.4166666666666667,0.4,0.5
0.125,0.38461538461538464,0.25
0.375,0.6666666666666666,0.6666666666666666
0.09090909090909091,0.42857142857142855,0.4
0.25,0.5,0.0
0.2,0.3,0.3333333333333333
0.1,0.4166666666666667,0.14285714285714285
0.125,0.3076923076923077,0.16666666666666666
0.3,0.5294117647058824,0.7142857142857143
0.21428571428571427,0.18181818181818182,0.25
0.21428571428571427,0.26666666666666666,0.4
0.0,0.07692307692307693,0.0
0.2857142857142857,0.2,0.25
0.4,0.4,0.5
0.42857142857142855,0.3333333333333333,0.25
0.5,0.46153846153846156,0.42857142857142855
0.2222222222222222,0.2727272727272727,0.25
0.0,0.25,0.3333333333333333
0.125,0.3,0.16666666666666666
0.16666666666666666,0.38461538461538464,0.42857142857142855
0.2222222222222222,0.08333333333333333,0.25
0.375,0.4,0.2
0.25,0.42857142857142855,0.5714285714285714
0.1,0.3333333333333333,0.5
0.125,0.3076923076923077,0.2857142857142857
0.5,0.6363636363636364,0.6
0.08333333333333333,0.2727272727272727,0.3333333333333333
0.2222222222222222,0.2857142857142857,0.125
0.1111111111111111,0.3333333333333333,0.5714285714285714
0.14285714285714285,0.08333333333333333,0.0
0.0,0.4,0.0
0.2857142857142857,0.3333333333333333,0.3333333333333333
0.1111111111111111,0.3333333333333333,0.4
0.3,0.45454545454545453,0.4
0.5454545454545454,0.2727272727272727,0.5
0.21428571428571427,0.2857142857142857,0.14285714285714285
0.8571428571428571,0.6,1.0
0.25,0.5,0.5
0.1111111111111111,0.14285714285714285,0.25
0.15384615384615385,0.42857142857142855,0.2857142857142857
0.2,0.09090909090909091,0.16666666666666666
0.16666666666666666,0.36363636363636365,0.6666666666666666
0.25,0.2857142857142857,0.25
0.3333333333333333,0.38461538461538464,0.3333333333333333
0.18181818181818182,0.09090909090909091,0.0
0.0,0.3333333333333333,0.25
0.3333333333333333,0.5,0.4
0.08333333333333333,0.5555555555555556,0.4
0.0,0.46153846153846156,0.25
0.3076923076923077,0.5,0.6666666666666666
0.5714285714285714,0.6666666666666666,0.625
0.2727272727272727,0.16666666666666666,0.25
0.09090909090909091,0.4444444444444444,0.125
0.0,0.3,0.1
0.2222222222222222,0.36363636363636365,0.42857142857142855
0.0,0.1,0.0
0.2,0.26666666666666666,0.14285714285714285
0.125,0.2727272727272727,0.2
0.2857142857142857,0.5454545454545454,0.5714285714285714
0.25,0.5,0.75
0.4444444444444444,0.3,0.25
0.3333333333333333,0.4,0.5
0.25,0.4,0.4
0.07142857142857142,0.3333333333333333,0.2
0.2857142857142857,0.2857142857142857,0.5
0.5,0.5,0.375
0.3333333333333333,0.36363636363636365,0.5
0.0,0.15384615384615385,0.16666666666666666
0.09090909090909091,0.26666666666666666,0.375
0.3333333333333333,0.8571428571428571,0.75
0.125,0.6363636363636364,0.5
0.25,0.3333333333333333,0.5
0.5,0.4375,0.4
0.1,0.2727272727272727,0.42857142857142855
0.1111111111111111,0.25,0.4
0.45454545454545453,0.5833333333333334,0.5
0.23076923076923078,0.38461538461538464,0.5
0.16666666666666666,0.5,0.6
0.18181818181818182,0.16666666666666666,0.16666666666666666
0.125,0.16666666666666666,0.0
0.18181818181818182,0.3,0.2
0.25,0.5,0.4
0.09090909090909091,0.1111111111111111,0.0
0.2,0.6666666666666666,0.3333333333333333
0.16666666666666666,0.4,0.2
0.2,0.45454545454545453,0.4
0.14285714285714285,0.4166666666666667,0.6
0.2,0.5833333333333334,0.6666666666666666
0.25,0.5,0.5
0.4,0.38461538461538464,0.42857142857142855
0.375,0.45454545454545453,0.5
0.375,0.375,0.4
0.4,0.4166666666666667,0.5
0.3333333333333333,0.3,0.25
0.4166666666666667,0.3333333333333333,0.16666666666666666
0.2222222222222222,0.375,0.42857142857142855
0.3076923076923077,0.375,0.45454545454545453
0.4,0.75,0.5
0.2857142857142857,0.3,0.5
0.18181818181818182,0.375,0.4
0.2,0.2,0.16666666666666666
0.1,0.7777777777777778,0.2857142857142857
0.3333333333333333,0.5,0.6666666666666666
0.2,0.25,0.3333333333333333
0.06666666666666667,0.16666666666666666,0.0
0.125,0.36363636363636365,0.2222222222222222
0.1,0.16666666666666666,0.1111111111111111
0.4166666666666667,0.375,0.5
0.2857142857142857,0.5,0.0
0.08333333333333333,0.2222222222222222,0.09090909090909091
0.2222222222222222,0.3333333333333333,0.0
0.0,0.5555555555555556,0.14285714285714285
0.4,0.75,0.8
0.4,0.2222222222222222,0.2
0.2222222222222222,0.6153846153846154,0.8
0.4,0.46153846153846156,0.42857142857142855
0.14285714285714285,0.3333333333333333,0.5714285714285714
0.1111111111111111,0.5,0.5
0.3333333333333333,0.375,0.6
0.2,0.4,0.6
0.0,0.36363636363636365,0.5
0.3333333333333333,0.2,0.14285714285714285
0.16666666666666666,0.42857142857142855,0.6666666666666666
0.15384615384615385,0.4166666666666667,0.25
0.14285714285714285,0.5555555555555556,0.6666666666666666
0.5384615384615384,0.6363636363636364,1.0
0.3333333333333333,0.2,0.25
0.16666666666666666,0.3,0.4
0.5,0.46153846153846156,0.625
0.25,0.6,0.6666666666666666
0.36363636363636365,0.5714285714285714,0.7
0.25,0.2,0.2
0.25,0.14285714285714285,0.0
0.2,0.4444444444444444,0.2
0.375,0.23076923076923078,0.42857142857142855
0.08333333333333333,0.08333333333333333,0.16666666666666666
0.25,0.42857142857142855,0.5555555555555556
0.0,0.21428571428571427,0.0
0.2222222222222222,0.4166666666666667,0.0
0.18181818181818182,0.36363636363636365,0.2857142857142857
0.0,0.2857142857142857,0.3333333333333333
0.1111111111111111,0.3333333333333333,0.14285714285714285
0.3,0.4,0.2222222222222222
0.16666666666666666,0.4444444444444444,0.2857142857142857
0.14285714285714285,0.3,0.125
0.14285714285714285,0.3333333333333333,0.2727272727272727
0.375,0.4,0.5
0.3,0.46153846153846156,0.8
0.09090909090909091,0.1111111111111111,0.0
0.375,0.3333333333333333,0.5714285714285714
0.125,0.2727272727272727,0.6
0.1111111111111111,0.25,0.0
0.14285714285714285,0.5,0.6666666666666666
0.36363636363636365,0.5,0.5
0.21428571428571427,0.42857142857142855,0.2857142857142857
0.0,0.3,0.3333333333333333
0.125,0.09090909090909091,0.25
0.375,0.23076923076923078,0.2
0.2727272727272727,0.16666666666666666,0.25
0.3333333333333333,0.6,0.42857142857142855
0.25,0.18181818181818182,0.25
0.2222222222222222,0.5,0.3333333333333333
0.3076923076923077,0.4444444444444444,0.25
0.14285714285714285,0.3076923076923077,0.42857142857142855
0.3,0.46153846153846156,0.375
0.4,0.5,0.6
0.2222222222222222,0.4,0.3333333333333333
0.2727272727272727,0.75,0.5
0.4,0.25,0.375
0.3333333333333333,0.6363636363636364,0.5
0.16666666666666666,0.5,0.6666666666666666
0.2857142857142857,0.4166666666666667,0.5
0.2727272727272727,0.5,0.2857142857142857
0.16666666666666666,0.7,0.42857142857142855
0.3333333333333333,0.0,0.0
0.14285714285714285,0.4444444444444444,0.3333333333333333
0.3333333333333333,0.5,0.4
0.14285714285714285,0.13333333333333333,0.2
0.21428571428571427,0.16666666666666666,0.1111111111111111
0.3333333333333333,0.4444444444444444,0.375
0.14285714285714285,0.4166666666666667,0.4
0.0,0.125,0.0
0.3,0.4,0.375
0.0,0.16666666666666666,0.0
0.09090909090909091,0.1111111111111111,0.0
0.09090909090909091,0.375,0.25
0.3,0.5,0.2857142857142857
0.45454545454545453,0.4444444444444444,0.3333333333333333
0.2,0.15384615384615385,0.2
0.3333333333333333,0.625,0.45454545454545453
0.2857142857142857,0.35714285714285715,0.5
0.5714285714285714,0.4666666666666667,0.625
0.16666666666666666,0.2222222222222222,0.0
0.0,0.38461538461538464,0.2
0.4,0.75,0.75
0.0,0.2727272727272727,0.25
0.25,0.5,0.4
0.5384615384615384,0.5833333333333334,0.8333333333333334
0.5454545454545454,0.1,0.14285714285714285
0.14285714285714285,0.36363636363636365,0.2
0.3333333333333333,0.5454545454545454,0.3333333333333333
0.1111111111111111,0.3,0.16666666666666666
0.18181818181818182,0.5,0.6
0.25,0.5555555555555556,0.4
0.2857142857142857,0.5,0.2
0.09090909090909091,0.3333333333333333,0.0
0.375,0.5555555555555556,1.0
0.0,0.36363636363636365,0.16666666666666666
0.2222222222222222,0.29411764705882354,0.375
0.1,0.5333333333333333,0.3333333333333333
0.16666666666666666,0.25,0.2857142857142857
0.2857142857142857,0.3,0.16666666666666666
0.2857142857142857,0.38461538461538464,0.5
0.4444444444444444,0.35714285714285715,0.5714285714285714
0.0,0.25,0.0
0.0,0.4,0.0
0.09090909090909091,0.2222222222222222,0.3333333333333333
0.25,0.5384615384615384,0.5
0.0,0.4,0.5714285714285714
0.2727272727272727,0.4666666666666667,0.3333333333333333
0.25,0.3333333333333333,0.6
0.15384615384615385,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.4,0.75
0.0,0.45454545454545453,0.375
0.2,0.25,0.16666666666666666
0.25,0.36363636363636365,0.5
0.3333333333333333,0.2727272727272727,0.4
0.18181818181818182,0.5,0.3333333333333333
0.2,0.2857142857142857,0.25
0.0,0.2727272727272727,0.2857142857142857
0.625,0.5882352941176471,0.8888888888888888
0.375,0.5833333333333334,0.6666666666666666
0.0,0.36363636363636365,0.4
0.2222222222222222,0.625,0.5
0.16666666666666666,0.2857142857142857,0.3333333333333333
0.0,0.5,0.3333333333333333
0.18181818181818182,0.1,0.1
0.2,0.18181818181818182,0.0
0.0,0.21428571428571427,0.0
0.3076923076923077,0.5833333333333334,0.6666666666666666
0.25,0.5,0.45454545454545453
0.3333333333333333,0.4166666666666667,0.6666666666666666
0.16666666666666666,0.42857142857142855,0.3
0.16666666666666666,0.5454545454545454,0.3333333333333333
0.2727272727272727,0.1,0.2
0.0,0.2727272727272727,0.0
0.4,0.25,0.42857142857142855
0.2,0.46153846153846156,0.5714285714285714
0.09090909090909091,0.18181818181818182,0.2857142857142857
0.2727272727272727,0.375,0.42857142857142855
0.2727272727272727,0.25,0.1111111111111111
0.25,0.23076923076923078,0.42857142857142855
0.14285714285714285,0.4444444444444444,0.25
0.2,0.2,0.2
0.25,0.36363636363636365,0.2
0.0,0.0,0.0
0.08333333333333333,0.2,0.16666666666666666
0.0,0.3076923076923077,0.3333333333333333
0.18181818181818182,0.3,0.42857142857142855
0.5,0.5384615384615384,0.5
0.1111111111111111,0.16666666666666666,0.25
0.5714285714285714,0.3333333333333333,0.2857142857142857
0.09090909090909091,0.3,0.25
0.5,0.3333333333333333,0.5
0.2727272727272727,0.3076923076923077,0.4
0.18181818181818182,0.23076923076923078,0.6
0.4444444444444444,0.5,0.5
0.6666666666666666,0.5384615384615384,0.6666666666666666
0.5,0.5,0.4
0.2,0.3333333333333333,0.16666666666666666
0.2222222222222222,0.5454545454545454,0.25
0.2,0.38461538461538464,0.0
0.4,0.35714285714285715,0.5
0.125,0.875,0.4
0.125,0.25,0.0
0.2222222222222222,0.36363636363636365,0.5
0.0,0.26666666666666666,0.2857142857142857
0.2857142857142857,0.4444444444444444,0.4
0.42857142857142855,0.3333333333333333,0.3333333333333333
0.0,0.5454545454545454,0.4
0.4444444444444444,0.7333333333333333,0.7272727272727273
0.2222222222222222,0.5,0.4
0.18181818181818182,0.18181818181818182,0.3333333333333333
0.25,0.16666666666666666,0.1111111111111111
0.25,0.5714285714285714,0.42857142857142855
0.36363636363636365,0.6666666666666666,0.625
0.125,0.46153846153846156,0.375
0.2222222222222222,0.4,0.2857142857142857
0.125,0.3333333333333333,0.2857142857142857
0.36363636363636365,0.35714285714285715,0.6
0.09090909090909091,0.3,0.125
0.1111111111111111,0.2857142857142857,0.5
0.14285714285714285,0.6666666666666666,0.3333333333333333
0.2857142857142857,0.46153846153846156,0.625
0.2222222222222222,0.5,0.2857142857142857
0.16666666666666666,0.4375,0.5
0.2727272727272727,0.3,0.25
0.2,0.1111111111111111,0.3333333333333333
0.125,0.3076923076923077,0.42857142857142855
0.14285714285714285,0.5555555555555556,0.5
0.25,0.36363636363636365,0.2
0.16666666666666666,0.25,0.14285714285714285
0.3,0.38461538461538464,0.375
0.1111111111111111,0.5,0.2
0.2222222222222222,0.38461538461538464,0.5
0.42857142857142855,0.4166666666666667,0.8
0.2,0.46153846153846156,0.3333333333333333
0.42857142857142855,0.38461538461538464,0.3
0.16666666666666666,0.2727272727272727,0.25
0.5,0.6363636363636364,0.4
0.09090909090909091,0.14285714285714285,0.14285714285714285
0.375,0.4166666666666667,0.75
0.125,0.2,0.2
0.0,0.3,0.42857142857142855
0.2,0.4166666666666667,0.8
0.3,0.3,0.6
0.2857142857142857,0.6,0.5
0.3333333333333333,0.38461538461538464,0.42857142857142855
0.4,0.6363636363636364,0.8333333333333334
0.3,0.42857142857142855,0.2857142857142857
0.2222222222222222,0.4166666666666667,0.5
0.1,0.5,0.125
0.2727272727272727,0.5,0.5
0.2,0.2727272727272727,0.3333333333333333
0.4444444444444444,0.7272727272727273,0.4444444444444444
0.2222222222222222,0.38461538461538464,0.4444444444444444
0.3333333333333333,0.0,0.0
0.2727272727272727,0.3076923076923077,0.5
0.0,0.4,0.4
0.6,0.5,1.0
0.0,0.36363636363636365,0.0
0.2,0.4666666666666667,0.3333333333333333
0.09090909090909091,0.1,0.25
0.09090909090909091,0.3333333333333333,0.16666666666666666
0.3,0.3333333333333333,0.6
0.2,0.3333333333333333,0.75
0.3333333333333333,0.4166666666666667,0.2222222222222222
0.1,0.4,0.2857142857142857
0.16666666666666666,0.45454545454545453,0.75
0.42857142857142855,0.38461538461538464,0.2857142857142857
0.16666666666666666,0.25,0.3333333333333333
0.23076923076923078,0.2222222222222222,0.25
0.2857142857142857,0.18181818181818182,0.0
0.09090909090909091,0.125,0.0
0.3333333333333333,0.4,0.5
0.3,0.36363636363636365,0.42857142857142855
0.4444444444444444,0.5555555555555556,0.4
0.45454545454545453,0.3,0.6666666666666666
0.25,0.4444444444444444,0.5
0.2222222222222222,0.26666666666666666,0.5
0.14285714285714285,0.16666666666666666,0.0
0.2857142857142857,0.4166666666666667,0.2857142857142857
0.0,0.3076923076923077,0.125
0.2,0.3333333333333333,0.2857142857142857
0.09090909090909091,0.2222222222222222,0.0
0.09090909090909091,0.2727272727272727,0.6666666666666666
0.3333333333333333,0.6,0.5
0.2,0.38461538461538464,0.3333333333333333
0.08333333333333333,0.3333333333333333,0.3333333333333333
0.2,0.09090909090909091,0.16666666666666666
0.4444444444444444,0.35714285714285715,0.6666666666666666
0.25,0.35714285714285715,0.5
0.42857142857142855,0.36363636363636365,0.5
0.375,0.3333333333333333,1.0
0.09090909090909091,0.42857142857142855,0.0
0.2222222222222222,0.3076923076923077,0.14285714285714285
0.2727272727272727,0.625,0.3333333333333333
0.2,0.23076923076923078,0.2222222222222222
0.625,0.46153846153846156,0.5
0.3,0.4,0.4
0.2857142857142857,0.375,0.2
0.14285714285714285,0.5,0.2
0.0,0.4444444444444444,0.4
0.2727272727272727,0.5,0.25
0.0,0.1111111111111111,0.0
0.2857142857142857,0.0,0.0
0.2222222222222222,0.375,0.6666666666666666
0.4444444444444444,0.25,0.42857142857142855
0.4444444444444444,0.5,0.42857142857142855
0.16666666666666666,0.4444444444444444,0.3333333333333333
0.2727272727272727,0.35714285714285715,0.5
0.4,0.4444444444444444,0.5
0.5,0.3333333333333333,0.5714285714285714
0.2222222222222222,0.36363636363636365,0.3333333333333333
0.1,0.4444444444444444,0.16666666666666666
0.16666666666666666,0.1111111111111111,0.0
0.14285714285714285,0.4166666666666667,0.3333333333333333
0.1,0.23076923076923078,0.2
0.3,0.6666666666666666,0.6666666666666666
0.3333333333333333,0.5833333333333334,0.5
0.3,0.2727272727272727,0.3333333333333333
0.18181818181818182,0.375,0.5
0.5,0.3333333333333333,0.6666666666666666
0.1111111111111111,0.5384615384615384,0.6
0.0,0.16666666666666666,0.25
0.2727272727272727,0.5,0.3333333333333333
0.2,0.3,0.25
0.45454545454545453,0.5714285714285714,0.5714285714285714
0.4444444444444444,0.1,0.2
0.2,0.3333333333333333,0.25
0.3333333333333333,0.45454545454545453,0.3333333333333333
0.3,0.25,0.3333333333333333
0.0,0.2222222222222222,0.0
0.2,0.5,0.5714285714285714
0.0,0.15384615384615385,0.16666666666666666
0.23076923076923078,0.5,0.36363636363636365
0.2,0.38461538461538464,0.625
0.3333333333333333,0.25,0.5
0.09090909090909091,0.46153846153846156,0.3333333333333333
0.25,0.6363636363636364,0.5
0.2857142857142857,0.5384615384615384,0.375
0.2,0.5,0.6
0.2,0.6153846153846154,0.5
0.25,0.7,0.3333333333333333
0.0,0.3,0.0
0.2727272727272727,0.3,0.42857142857142855
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.42857142857142855,0.38461538461538464,0.5
0.2857142857142857,0.45454545454545453,0.5
0.3,0.36363636363636365,0.42857142857142855
0.16666666666666666,0.2222222222222222,0.5
0.0,0.16666666666666666,0.6666666666666666
0.4,0.2,0.2
0.125,0.3333333333333333,0.2
0.3076923076923077,0.5555555555555556,0.3
0.2857142857142857,0.4,0.6666666666666666
0.15384615384615385,0.35714285714285715,0.3
0.45454545454545453,0.5,0.6666666666666666
0.23076923076923078,0.25,0.5
0.2,0.18181818181818182,0.25
0.38461538461538464,0.8571428571428571,0.5
0.2857142857142857,0.42857142857142855,0.5
0.15384615384615385,0.4444444444444444,0.2857142857142857
0.3333333333333333,0.5,0.3333333333333333
0.5555555555555556,0.7272727272727273,0.625
0.2222222222222222,0.5,0.625
0.5,0.42857142857142855,0.6
0.4,0.5555555555555556,0.6666666666666666
0.2,0.23076923076923078,0.6
0.2,0.4,0.16666666666666666
0.0,0.07142857142857142,0.0
0.0,0.36363636363636365,0.14285714285714285
0.2222222222222222,0.6666666666666666,0.5714285714285714
0.2222222222222222,0.5,0.46153846153846156
0.4,0.6,0.4444444444444444
0.25,0.3333333333333333,0.3
0.1111111111111111,0.18181818181818182,0.0
0.08333333333333333,0.2222222222222222,0.25
0.3076923076923077,0.25,0.0
0.25,0.3333333333333333,0.3333333333333333
0.14285714285714285,0.25,0.0
0.2222222222222222,0.3333333333333333,0.3333333333333333
0.25,0.3333333333333333,0.5
0.14285714285714285,0.46153846153846156,0.7142857142857143
0.25,0.36363636363636365,0.4
0.18181818181818182,0.45454545454545453,0.4
0.25,0.2857142857142857,0.6
0.125,0.6363636363636364,0.5
0.42857142857142855,0.5454545454545454,0.42857142857142855
0.16666666666666666,0.0,0.0
0.25,0.5384615384615384,0.3333333333333333
0.0,0.3333333333333333,0.375
0.1,0.25,0.0
0.0,0.375,0.0
0.15384615384615385,0.5,0.42857142857142855
0.38461538461538464,0.3333333333333333,0.3333333333333333
0.14285714285714285,0.2222222222222222,0.5
0.1111111111111111,0.36363636363636365,0.3
0.23076923076923078,0.18181818181818182,0.18181818181818182
0.375,0.2222222222222222,0.3333333333333333
0.0,0.15384615384615385,0.2
0.5,0.6363636363636364,0.8
0.08333333333333333,0.16666666666666666,0.0
0.16666666666666666,0.4,0.5
0.3333333333333333,0.3333333333333333,1.0
0.6666666666666666,0.45454545454545453,0.6
0.18181818181818182,0.4,0.0
0.125,0.38461538461538464,0.25
0.1111111111111111,0.25,0.2
0.1111111111111111,0.5555555555555556,0.2222222222222222
0.14285714285714285,0.2727272727272727,0.4
0.14285714285714285,0.5714285714285714,0.4
0.3333333333333333,0.23076923076923078,0.2857142857142857
0.23076923076923078,0.2,0.16666666666666666
0.08333333333333333,0.3333333333333333,0.3333333333333333
0.09090909090909091,0.3076923076923077,0.3333333333333333
0.1,0.23076923076923078,0.6666666666666666
0.14285714285714285,0.2727272727272727,0.0
0.2222222222222222,0.25,0.0
0.1,0.4166666666666667,0.42857142857142855
0.14285714285714285,0.25,0.2857142857142857
0.16666666666666666,0.5833333333333334,0.6666666666666666
0.25,0.36363636363636365,0.25
0.2,0.16666666666666666,0.16666666666666666
0.0,0.4444444444444444,0.3333333333333333
0.3,0.15384615384615385,0.16666666666666666
0.4444444444444444,0.1111111111111111,0.25
0.25,0.3,0.0
0.18181818181818182,0.46153846153846156,0.42857142857142855
0.0,0.18181818181818182,0.16666666666666666
0.1111111111111111,0.2,0.25
0.0,0.13333333333333333,0.2
0.125,0.5333333333333333,0.5
0.3333333333333333,0.4,0.5714285714285714
0.2222222222222222,0.2727272727272727,0.0
0.0,0.14285714285714285,0.0
0.18181818181818182,0.4,0.6666666666666666
0.3076923076923077,0.4666666666666667,0.3
0.125,0.42857142857142855,0.16666666666666666
0.3076923076923077,0.4444444444444444,0.3
0.15384615384615385,0.2,0.16666666666666666
0.2,0.08333333333333333,0.0
0.0,0.5,0.6666666666666666
0.375,0.5833333333333334,0.4444444444444444
0.2222222222222222,0.5,0.3333333333333333
0.42857142857142855,0.4166666666666667,0.4
0.3333333333333333,0.5,0.75
0.2857142857142857,0.46153846153846156,0.5
0.16666666666666666,0.125,0.0
0.2222222222222222,0.3076923076923077,0.42857142857142855
0.15384615384615385,0.45454545454545453,0.4
0.2,0.3125,0.5
0.16666666666666666,0.4444444444444444,0.2222222222222222
0.2222222222222222,0.35714285714285715,0.4
0.36363636363636365,0.5,0.5714285714285714
0.3333333333333333,0.5454545454545454,0.4444444444444444
0.3333333333333333,0.36363636363636365,0.375
0.2727272727272727,0.2,0.25
0.0,0.5555555555555556,0.2
0.3,0.3,0.2857142857142857
0.0,0.2727272727272727,0.14285714285714285
0.5,0.45454545454545453,0.4444444444444444
0.375,0.38461538461538464,0.25
0.3333333333333333,0.23076923076923078,0.2727272727272727
0.6666666666666666,0.36363636363636365,0.6666666666666666
0.0,0.29411764705882354,0.5
0.4444444444444444,0.5,0.5714285714285714
0.5,0.3333333333333333,0.75
0.1111111111111111,0.4,0.0
0.2222222222222222,0.6,0.75
0.2857142857142857,0.4666666666666667,0.5
0.16666666666666666,0.16666666666666666,0.5
0.5555555555555556,0.5333333333333333,0.625
0.375,0.5384615384615384,0.5833333333333334
0.375,0.5714285714285714,0.5
0.1111111111111111,0.6,0.8
0.125,0.36363636363636365,0.42857142857142855
0.0,0.2222222222222222,0.125
0.2727272727272727,0.25,0.4
0.0,0.5,0.75
0.1,0.4,0.16666666666666666
0.1111111111111111,0.26666666666666666,0.3333333333333333
0.14285714285714285,0.4166666666666667,0.3333333333333333
0.6666666666666666,0.6,0.6666666666666666
0.5,0.5,0.375
0.5,0.5,0.6
0.4166666666666667,0.3333333333333333,0.5
0.14285714285714285,0.42857142857142855,0.3333333333333333
